diff_id,language,gold,gen_codellama-7b,gen_qwen2.5-coder-7b,gen_deepseek-6.7b,bertscore_codellama-7b,bertscore_deepseek-6.7b,bertscore_qwen2.5-coder-7b,bleu_codellama-7b,bleu_deepseek-6.7b,bleu_qwen2.5-coder-7b,chrf_codellama-7b,chrf_deepseek-6.7b,chrf_qwen2.5-coder-7b,meteor_codellama-7b,meteor_deepseek-6.7b,meteor_qwen2.5-coder-7b,nli_entail_diff→gen_codellama-7b,nli_entail_diff→gen_deepseek-6.7b,nli_entail_diff→gen_qwen2.5-coder-7b,nli_entail_diff→gold,nli_entail_gold→gen_codellama-7b,nli_entail_gold→gen_deepseek-6.7b,nli_entail_gold→gen_qwen2.5-coder-7b,nli_signed_diff→gen_codellama-7b,nli_signed_diff→gen_deepseek-6.7b,nli_signed_diff→gen_qwen2.5-coder-7b,nli_signed_diff→gold,nli_signed_gold→gen_codellama-7b,nli_signed_gold→gen_deepseek-6.7b,nli_signed_gold→gen_qwen2.5-coder-7b,rougeL_codellama-7b,rougeL_deepseek-6.7b,rougeL_qwen2.5-coder-7b
1254,go,Adding smart agent version as a tag to spans,Add smart agent version as a tag to spans.,Add smart agent version tag to spans,"""Add smart agent version tag to spans""",0.9813765287399292,0.9443563222885132,0.9592978954315186,0.7598356856515927,0.29847458960098217,0.30895757752065406,0.8590038138128565,0.698121579681124,0.7067327712508189,0.7766439909297052,0.5499999999999999,0.6691919191919192,0.9825499653816223,0.989591658115387,0.9869803786277771,0.9735572338104248,0.9759607315063477,0.9934412240982056,0.9933133721351624,0.9808603312121704,0.98831079271622,0.9856273609912023,0.9711246660444885,0.9724145531654358,0.9916976422537118,0.9918245192384347,0.8888888888888888,0.75,0.75
1258,go,Remove K8s pod toleration properties until some better way of storing them can be found,Refactor tolerations and services to improve performance in pod metrics.,Refactor: Remove unused code from pods.go,"""Update pod properties based on tolerations and services""",0.8768844604492188,0.8739664554595947,0.8537434935569763,0.026052442434962207,0.030266181377145766,0.02447822402834545,0.2838573540050986,0.2998565766216743,0.14417678294147387,0.06896551724137931,0.13986013986013984,0.03546099290780142,0.10613761097192764,0.7202816605567932,0.1397617906332016,0.004109053872525692,0.015784740447998047,0.000175888926605694,0.33968687057495117,0.10252911923453212,0.7167985560372472,0.13358315592631698,-0.9392844745889306,-0.14096298813819885,-0.9919991537026362,0.3277062773704529,0.08,0.1739130434782609,0.09090909090909091
1268,go,"Add log error msg when there are errors sending spans
This was done symmetrically to what is done for SFx datapoints.",Refactor SignalFxWriter.sendSpans to add error handling and logging.,Add error handling and logging for spans sent to SignalFx,"""Improve error handling in SignalFxWriter""",0.8642424941062927,0.8607283234596252,0.8744031190872192,0.0181451073904496,0.007704671955464464,0.018898898614157736,0.1833021509077274,0.12048991973237291,0.18728610968410017,0.07614213197969542,0.02577319587628866,0.1758793969849246,0.2854512333869934,0.04197448492050171,0.9491991400718689,0.048074185848236084,0.4217233657836914,0.10894479602575302,0.11917564272880554,0.27290527150034904,0.03917273739352822,0.9468090597074479,-0.015104837715625763,0.4191082001198083,0.0866654459387064,0.07843883335590363,0.13333333333333333,0.07692307692307693,0.25806451612903225
1274,go,kubelet-metrics monitor: Add container_image dim when using pod endpoint,Update container metrics to include container image.,Add container image to kubelet metrics dimensions,"""Update container metrics conversion logic""",0.8845032453536987,0.8644782304763794,0.8909018635749817,0.03983253478176822,0.032149545730574575,0.0711586419732111,0.3056769778832307,0.2468171501489462,0.4138166654383065,0.0,0.0,0.05681818181818182,0.8365516066551208,0.10711914300918579,0.2526833713054657,0.0164469126611948,0.9829604625701904,0.2670409679412842,0.26402372121810913,0.831947511062026,0.10049300221726298,0.21873996034264565,-0.006806833669543266,0.9825459412240889,0.21227724850177765,0.2441614642739296,0.33333333333333326,0.12500000000000003,0.33333333333333326
1275,go,"Fix leak of tokens in processlist monitor on Windows
* Fix leak of tokens in processlist monitor on Windows
The defer call of token.Close() can only be made after the value of the
token is set, otherwise, it ""closes"" an invalid handle.
* Ignore error returned by windows.CloseHandle()",Refactor: Defer CloseHandle(h) after successful handle opening.,Refactor process handle and token close deferrals for better resource management,"""Refactored process handle and token handling""",0.8544051647186279,0.8491165041923523,0.8443900942802429,0.0015020765678506085,0.00010361955940023722,0.0004731135464523162,0.12112319670991716,0.08819937273777376,0.1383247045679153,0.022779043280182234,0.011415525114155252,0.011286681715575623,0.8919679522514343,0.5482414960861206,0.32570114731788635,0.2181326150894165,0.6758735775947571,0.24537189304828644,0.06387488543987274,0.8872003983706236,0.47385358810424805,0.2882019244134426,-0.4720180630683899,0.5794200077652931,0.23237356916069984,0.0594629212282598,0.10714285714285714,0.037037037037037035,0.06779661016949153
1280,go,"Skip powered-off VMs and hosts
The vmomi sdk reports CPU values of -0.01 for powered off VMs. This change
skips adding powered off VMs and hosts to the monitor's inventory cache.",Add debug logging for powered off hosts and VMs in inventory service.,Add power state checks to skip inventory for powered-off hosts and VMs,"""Add powered off state checks and debug logs""",0.8983809351921082,0.8594329357147217,0.9009555578231812,0.03154988779870884,0.009311569185385758,0.009572162506475093,0.21037758420829833,0.10702230295539338,0.24250468572767322,0.16480819131776422,0.08904374758033294,0.15463917525773196,0.5709538459777832,0.49698030948638916,0.15438640117645264,0.31552600860595703,0.0005545718013308942,0.0007835293654352427,0.05099193751811981,0.5626879865303636,0.47732468508183956,0.08098147809505463,-0.12745410203933716,-0.9322745698154904,-0.9629231428261846,0.044738984666764736,0.2173913043478261,0.14285714285714285,0.21276595744680854
1287,go,Append new line to the reader stream to make sure it's prometheus happy,Fix missing newline in Prometheus exporter decoder.,Fix Prometheus exporter to handle text responses without trailing newline,"""Adds missing import and decoder initialization""",0.8705794215202332,0.84396892786026,0.8487138748168945,0.0,0.0,0.031085583786586424,0.2715591383536263,0.10497822482020461,0.30698693039479913,0.08064516129032259,0.0,0.11811023622047245,0.8676131367683411,0.3176672160625458,0.5953006744384766,0.007381311617791653,0.09192917495965958,0.03793981298804283,0.01023715641349554,0.8645165089983493,0.15352042019367218,0.5867875162512064,-0.09159249160438776,-0.6193778142333031,-0.6340183950960636,-0.8983607897534966,0.09523809523809523,0.0,0.08333333333333333
1288,go,added separate map for default dimensions to add onto spans,Remove unused dimensions from tracetracker.,Refactor: Move default dimensions to span tracker and update references,"""Update host.go: Implemented span source tracking""",0.8626305460929871,0.8372510671615601,0.8732602000236511,0.04167251645138561,0.0,0.13950796967929138,0.24494538556663495,0.19655505300476758,0.475762489533411,0.052631578947368425,0.05208333333333333,0.37500000000000006,0.22097188234329224,0.2758161723613739,0.18265500664710999,0.7578864097595215,0.0041747745126485825,0.24629764258861542,0.06434904783964157,-0.3544103503227234,0.11987422406673431,0.1528444029390812,0.7138150855898857,-0.9634643737226725,-0.21318303048610687,0.0634866549517028,0.13333333333333333,0.0,0.3
1294,go,"prometheus-exporter monitor: Don't set timestamp
Let it be unset so it represents the 'latest available'.",Remove unnecessary lines from Prometheus exporter.,Remove timestamp setting from datapoints in prometheus exporter,"""Refactored Prometheus exporter""",0.8533208966255188,0.8354015946388245,0.8723487257957458,0.015738541970947637,0.0,0.017928600661603712,0.21180094805750188,0.17979942033913004,0.3261324793338485,0.0,0.0,0.06993006993006992,0.3079093098640442,0.026340194046497345,0.030268456786870956,0.024637723341584206,0.24076557159423828,0.14472781121730804,0.9529371857643127,0.22518305480480194,-0.025978274643421173,-0.879239771515131,-0.8576252814382315,0.23693634569644928,0.07243511825799942,0.9515371540328488,0.1739130434782609,0.2,0.15999999999999998
1297,go,"k8s observer: Fix potential panic when API Server is erroring
Fixes",Add cast functions for pod and node objects to observer.,Refactor type casting in Kubernetes API observer,"""Refactor Kubernetes API observer to simplify casting""",0.8512455821037292,0.8538932204246521,0.8502197861671448,0.034220976227266095,0.04062582855427254,0.03823246852690463,0.1767655753101435,0.21888556358505246,0.21768750898231373,0.0,0.04716981132075472,0.04716981132075472,0.8498964309692383,0.015738947317004204,0.11706633120775223,0.1689286231994629,0.0017553993966430426,0.07980330288410187,0.007078274618834257,0.8255732674151659,-0.015616616234183311,0.0994823556393385,-0.11369591951370239,-0.0055019918363541365,-0.6527628153562546,-0.0017792158760130405,0.09523809523809525,0.1111111111111111,0.1111111111111111
1423,go,add support for one point lines in imdraw,Fix issue with outlineEllipseArc and polyline functions.,Fix polyline handling for single point cases,"""Fixes polyline function for one point special case""",0.8554766178131104,0.8763911128044128,0.8876171708106995,0.0,0.15619699684601282,0.06770186228657864,0.18689901833480213,0.36241486792776173,0.2620070449551549,0.0,0.3680555555555556,0.12658227848101264,0.07714654505252838,0.503812313079834,0.11475036293268204,0.6738290190696716,0.01755668967962265,0.06045084074139595,0.005180261097848415,0.07335195504128933,0.49900300381705165,0.11019701277837157,0.672528809052892,-0.5231259241700172,0.05704524274915457,-0.8131592059507966,0.0,0.375,0.26666666666666666
1434,go,"adjust WindowConfig doc, more consistent with the rest",Update WindowConfig struct to support fullscreen and undecorated options.,Fix typos in WindowConfig documentation,"""Update WindowConfig struct fields""",0.8698254823684692,0.8855552077293396,0.8938010931015015,0.04196114906296548,0.04923026124015933,0.047998106991192106,0.3291857783644494,0.2884019360589263,0.3672814548104889,0.0617283950617284,0.06578947368421052,0.06493506493506494,0.15285709500312805,0.4421060085296631,0.13675335049629211,0.13470329344272614,0.0006359733524732292,0.06564932316541672,0.0008569772471673787,0.14896883512847126,0.41806103475391865,0.13161123311147094,0.12584078591316938,0.0003177054750267416,-0.2905571237206459,0.00017236050916835666,0.11764705882352941,0.16666666666666666,0.15384615384615385
1485,go,change Text.LineHeight to use actual units instead of scale (such as 1.5),Update text rendering to use new atlas line height and tab width.,Refactor Text lineHeight and tabWidth calculation,"""Update lineHeight and tabWidth in Text constructor and WriteRune method""",0.8828704953193665,0.8618912100791931,0.8738586902618408,0.0542821064703297,0.02426532257432171,0.015330462064343475,0.1984303147596788,0.2396303092765578,0.23918017690114546,0.15625,0.0,0.0,0.778817892074585,0.38427695631980896,0.28272348642349243,0.04626191407442093,0.029824836179614067,0.00264320382848382,0.02318296581506729,0.7780887192348018,0.3790869479998946,0.15646226704120636,-0.07580924779176712,0.024480285588651896,-0.009281681384891272,0.005080007016658783,0.23076923076923075,0.08333333333333333,0.2
1492,go,restructure Text writing for more flexibility and consistency,"""Refactor Text.Write* methods to use a buffer and drawBuf() function""",Refactor Text.Write and related methods to use buffer for efficient text rendering,"""Update Text struct and WriteRune method""",0.8530820608139038,0.8567122220993042,0.8826625347137451,0.02719665272174911,0.06567274736060395,0.03737437943747671,0.17960331639793545,0.19623607448729388,0.22877283538885929,0.06097560975609756,0.12820512820512822,0.17857142857142858,0.38927221298217773,0.7308309674263,0.4006032943725586,0.2554593086242676,0.004429858177900314,0.004866627510637045,0.00645335391163826,0.3592980336397886,0.7092895954847336,0.3795636538416147,0.25004752445966005,0.0034337706165388227,0.004648403075407259,0.004749483312480152,0.2105263157894737,0.28571428571428575,0.1904761904761905
1515,go,"remove Text.SetMatrix and Text.SetColorMask, add Text.Draw(target, matrix) and Text.DrawColorMask(target, matrix, mask)",Refactor text.go to optimize performance by reducing unnecessary matrix and color mask changes.,Refactor `Draw` method to accept matrix and color mask parameters,"""Remove unnecessary methods and comments""",0.8705784678459167,0.8436243534088135,0.8697865009307861,0.016227909745013355,0.0028343904133855497,0.011614897408688967,0.17846835318163776,0.07273184797238974,0.16803241187660178,0.044642857142857144,0.04807692307692308,0.045871559633027525,0.1071351170539856,0.3250027000904083,0.31443312764167786,0.0046600778587162495,0.018057046458125114,0.15544940531253815,0.28199413418769836,0.1016444731503725,-0.032541483640670776,0.2916563544422388,-0.9833180229179561,-0.7889664191752672,-0.5160313695669174,0.27958573773503304,0.2580645161290323,0.1818181818181818,0.29629629629629634
1524,go,"Slightly clean up normal calculations
We never actually need the ""normal"" value; it's an extra calculation
we didn't need, because ijNormal is the same value early on. It's
totally possible that we could further simplify this; there's a lot
of time going into the normal computations.",Refactor polyline() method to use ijNormal instead of normal.,Refactor variable names and simplify logic in polyline function.,"""Implemented polyline function with different end shapes""",0.850401759147644,0.8223201036453247,0.8427272439002991,0.0015719054305691196,0.00042692303840251544,0.0006770778385454559,0.10978666473002562,0.0713638376803117,0.09597935643261253,0.02364066193853428,0.011876484560570073,0.01182033096926714,0.6049161553382874,0.9695897102355957,0.3780055642127991,0.08384471386671066,0.0021561242174357176,0.07296706736087799,0.004359082318842411,0.5517818406224251,0.964770114980638,0.3736111307516694,0.07968482188880444,0.0008254529675468802,-0.034357279539108276,-0.02149322722107172,0.10169491525423728,0.0,0.03389830508474577
1546,go,fix edge sample value (-1 and +1) overflow,Fix speaker volume overflow bug.,Adjust volume calculation to prevent overflow,"""Update speaker.go: Adjust volume calculation""",0.8710469603538513,0.8399158120155334,0.8493018746376038,0.03527502360630139,0.0,0.03527502360630139,0.24906901603994547,0.12414381486408949,0.24572899516879365,0.12987012987012989,0.0,0.06410256410256411,0.05146715044975281,0.04395386949181557,0.15942548215389252,0.3532397449016571,0.001394767314195633,0.01560155674815178,0.6212303042411804,0.016085907816886902,-0.030816789716482162,0.10236053541302681,0.3065904676914215,-0.9840370826423168,-0.9231716580688953,0.5537426695227623,0.3076923076923077,0.0,0.14285714285714288
1565,go,"audio: wav: fix Stream (move position, forgot to do it previously)",Add s.pos += int32(n) to update the decoder position.,Update decoder position in Stream method,"""Fixes WAV decoder stream function""",0.8477591872215271,0.870341956615448,0.8663101196289062,0.03458592114102736,0.0,0.018231094563196562,0.1776500732895568,0.1296010256409908,0.2254881095939506,0.046296296296296294,0.04807692307692308,0.09523809523809525,0.040274862200021744,0.031941045075654984,0.48940837383270264,0.06132160499691963,0.003909181337803602,0.4890758693218231,0.013680541887879372,0.039753392280545086,0.02658136049285531,0.48273115418851376,0.03452528640627861,0.0015510665252804756,0.41158435493707657,0.012842112628277391,0.09523809523809525,0.25000000000000006,0.11764705882352942
1620,go,"Added ZR for zero rect
Added the ZR for rectangle for both utility and consistensy with pixel.ZV",Add ZR zero rectangle to geometry.go.,Add zero rectangle constant to geometry.go,"""Adds zero rectangle and rectangle creation methods""",0.8761299252510071,0.855360209941864,0.8646571636199951,0.022196021319769197,0.020655725292911015,0.018376089065437553,0.20156589823536347,0.24187742657179623,0.2269777243391265,0.09433962264150944,0.09375,0.06289308176100629,0.13582181930541992,0.035456594079732895,0.11410938948392868,0.004749980755150318,0.01481033768504858,0.7160002589225769,0.13140705227851868,0.13552232322399504,0.03424598625861108,0.11317197035532445,0.0004624021239578724,0.013649740256369114,0.712645246181637,0.12679849844425917,0.24,0.24,0.16
1630,go,"Expose pixelgl.Window.SwapBuffers
Allow buffers to be swapped without polling input, offering decoupling symmetrical with that provided by UpdateInput.",Add SwapBuffers and UpdateInput methods to Window.,Refactor `Update` method to call `SwapBuffers` and add `SwapBuffers` method for buffer swapping without event polling.,"""Update Window methods for SwapBuffers and UpdateInput""",0.8835859894752502,0.8755367398262024,0.8734634518623352,0.018795492934569617,0.011851293044620409,0.023575732055675064,0.2234353681559503,0.2141434774351863,0.3167343836604763,0.029585798816568046,0.0,0.17731741573033705,0.2371559888124466,0.8752592206001282,0.40663817524909973,0.925951361656189,0.33308956027030945,0.5877766013145447,0.05266636982560158,0.2239474169909954,0.8572049494832754,0.38273646123707294,0.9213531198911369,0.3238303689286113,0.5326851569116116,0.05146879353560507,0.14814814814814817,0.2222222222222222,0.16666666666666663
1704,go,"Add Kube DNS Autoscaler RBAC
this adds a service account and appropriate cluster role binding
for the kubedns autoscaler to work.",Add service account and cluster role for kube-dns-autoscaler.,Add service account and RBAC for kube-dns-autoscaler,"""Update kubedns.go: Added serviceAccountName, ClusterRole, ClusterRoleBinding, and Service""",0.8991907835006714,0.8663116693496704,0.8919658064842224,0.05920189565992679,0.0221209733246487,0.03410648460133858,0.37514105083606436,0.2907306456739605,0.3070287805094845,0.3221796332746296,0.025380710659898477,0.26077097505668934,0.7718769907951355,0.047918643802404404,0.6718103885650635,0.7547121047973633,0.9951565265655518,0.6380497813224792,0.9957653284072876,0.7519573830068111,0.043714677449315786,0.6550157349556684,0.7476461930200458,0.993819831055589,0.6116770040243864,0.9946531113237143,0.5161290322580645,0.06666666666666667,0.4
1800,go,fixes wrong value for soap-roundtrip-count in vsphere config,Update SOAP roundtrip count in vsphere.go template.,Refactor vsphere template to use RoundTripperCount,"""Update vsphere.go template for soap round trip count""",0.9221221804618835,0.9127992391586304,0.8909851908683777,0.08392229812593097,0.0402724819242185,0.05815868174415823,0.3920460715524271,0.39713745547977486,0.2320465460019806,0.06329113924050632,0.0625,0.06410256410256411,0.12350878119468689,0.20447051525115967,0.054537609219551086,0.021183734759688377,0.22192706167697906,0.4626680910587311,0.09268482029438019,0.09128722175955772,0.18536866642534733,0.03733816370368004,0.012370645068585873,-0.1324085146188736,0.4295017868280411,0.08395149558782578,0.5555555555555556,0.3157894736842105,0.125
1810,go,Skip check for private key if using ssh agent,Fix SSH key string handling in dialer.,Refactor SSH key check in newDialer function,"""Improve SSH key handling in dialer""",0.8840310573577881,0.8814500570297241,0.876054584980011,0.04873498938813618,0.04873498938813618,0.05868924818816531,0.13096808661214165,0.13170765261565975,0.19623405315968973,0.11363636363636365,0.1149425287356322,0.2272727272727273,0.11208465695381165,0.014949205331504345,0.05202201381325722,0.05366124212741852,0.0043395040556788445,0.03248570114374161,0.002829084638506174,0.10488979052752256,0.01297643524594605,0.04722046805545688,-0.5714771002531052,-0.5793994786217809,-0.15954791754484177,-0.00017023878172039986,0.125,0.13333333333333333,0.125
1815,go,Avoid panic if cert or key of a secret is not found,Update certificate parsing logic to handle missing certificate or key.,Refactor etcd cert parsing with error handling,"""Update certificate parsing to handle missing data""",0.8710653781890869,0.8470920920372009,0.8293484449386597,0.06844195245453219,0.0,0.032149545730574575,0.22596615757173485,0.1726891975459174,0.18572357782884097,0.0423728813559322,0.0,0.043478260869565216,0.36834457516670227,0.04113900288939476,0.21619151532649994,0.44195693731307983,0.007256627548485994,0.051532719284296036,0.02015555277466774,0.36417688988149166,0.030329537577927113,0.2020677523687482,0.43580313259735703,0.006429191445931792,0.04452610854059458,0.016715079080313444,0.1818181818181818,0.0,0.10526315789473685
1822,go,Moving extra_args iteration to allow extra_args to work successfully,Update NGINX Ingress controller configuration.,Refactor nginx-ingress.go to use dynamic extra args,"""Update nginx-ingress.go: Add extra args and adjust security context""",0.8463515043258667,0.8552624583244324,0.8638654351234436,0.0,0.03377156414337854,0.040231859295676846,0.16511339312723236,0.20448156755914887,0.1864468317912364,0.0,0.0,0.05681818181818182,0.12849029898643494,0.17920614778995514,0.030502349138259888,0.12100176513195038,0.03036605753004551,0.006059957202523947,0.0017297815065830946,0.11492443736642599,0.17181585729122162,0.025598133448511362,0.07434582337737083,-0.1653121467679739,0.004610279924236238,0.0013923448859713972,0.0,0.18181818181818182,0.3
1842,go,revert to skip network plugin port checks of udp port,Fix UDP port checks in `checkPlanePortsFromHost` function.,Refactor UDP port scan logic due to unreliability and potential issues with network layers.,"""Implemented UDP port checks and added TODO for UDP port checks""",0.8769128322601318,0.8802006244659424,0.8867289423942566,0.08392229812593097,0.06837203339116284,0.034585921141027355,0.2720589758786374,0.26632516005365625,0.2375325077038384,0.2634593356242841,0.37128712871287134,0.3034855769230769,0.879143238067627,0.9771574139595032,0.9275599122047424,0.11756071448326111,0.048131875693798065,0.15022501349449158,0.022551555186510086,0.8776253756368533,0.9692139234393835,0.9272671070648357,-0.6995562613010406,0.027246348559856415,-0.4706135094165802,0.020390998339280486,0.23529411764705882,0.380952380952381,0.16666666666666666
1865,go,Handle missing service account token key when fetching certs from nodes,Add service account token key handling to GetClusterCertsFromNodes.,Fix service account token key creation in certificates fetching,"""Fix service account token key issue in cluster certificates""",0.9127659797668457,0.920498788356781,0.9366539716720581,0.2389997677137506,0.23462350320528005,0.25271148634949,0.46729836501503447,0.43268044124880645,0.502423889137351,0.4523364485981308,0.3674768518518518,0.4481481481481482,0.8548082709312439,0.6321383118629456,0.4435328245162964,0.9807431697845459,0.037702154368162155,0.896405816078186,0.21228167414665222,0.8531720910687,0.5871947556734085,0.41259998083114624,0.9801787254982628,0.037269826483679935,0.8872086890041828,0.0654139518737793,0.4210526315789474,0.39999999999999997,0.5
1874,go,"Fix: kube-proxy not mounting /run/xtables.lock leading to racy iptables access
kube-proxy and other processes invoking iptables (e.g. flannel, weave) must share the host fs `/run/xtables.lock` to prevent concurrent access to iptables resulting in errors like ""iptables: Resource temporarily unavailable"".",Add bind mount for /run to kube-proxy container.,Add /run bind mount to kube-proxy process,"""Adds kube-proxy bind mounts to cluster build process""",0.8574561476707458,0.8499584197998047,0.8566815853118896,0.0005821448560891263,0.00032736410982590425,0.00015378976305179708,0.08348127010944378,0.09593037979755534,0.08252332342272707,0.04178272980501393,0.04178272980501393,0.0558659217877095,0.26185914874076843,0.5079169273376465,0.5598456859588623,0.014570200815796852,0.02502046898007393,0.0019663332495838404,0.1390318125486374,0.2578718373551965,0.5025128656998277,0.5457627754658461,-0.6283768769353628,0.015314269810914993,-0.9505340696778148,0.07219921797513962,0.14545454545454548,0.10909090909090909,0.14814814814814817
1882,go,"Use the node's architecture to build etcd process
This allows for mixed-architecture etcd clusters.",Update architecture in BuildEtcdProcess(),Refactor architecture assignment in BuildEtcdProcess,"""Update etcd architecture based on host architecture""",0.8396628499031067,0.8782289028167725,0.8470734357833862,0.01811080099375393,0.029109678177138977,0.014456752008489664,0.2299282827855356,0.32324759035930756,0.24738736611708526,0.03846153846153846,0.07518796992481203,0.038167938931297704,0.6796898245811462,0.21777798235416412,0.3765026926994324,0.29734113812446594,0.04690124839544296,0.7543409466743469,0.09176225960254669,0.6718262434005737,0.1972592081874609,0.3623849833384156,0.2926679574884474,0.03018735721707344,0.5970864146947861,-0.2826849967241287,0.1,0.17391304347826086,0.09523809523809523
1883,go,Use Internal Addresses to sort the etcd connection string,Update etcd connection string to use internal address.,Refactor imports and update etcd connection string,"""Update etcd connection string in cluster plan""",0.9283298254013062,0.9034099578857422,0.9025366306304932,0.19070828081828378,0.17747405280050266,0.18370727471078335,0.5990802365419814,0.46430278527526014,0.46870324244344963,0.6320224719101123,0.3345959595959596,0.3345959595959596,0.14877234399318695,0.29408952593803406,0.24286788702011108,0.10410410165786743,0.3404904007911682,0.12980709969997406,0.0905442088842392,-0.2598980814218521,0.07482777535915375,0.17016447335481644,-0.4461466073989868,0.34013588991365395,-0.06075097620487213,0.07070886716246605,0.35294117647058826,0.375,0.375
1890,go,Log error message on failure to get legacy cluster state from k8s,Fix certificate error handling in ClusterInit(),Add error details to warning message in ClusterInit,"""Update error handling in ClusterInit function""",0.8605577945709229,0.8709591627120972,0.8870366215705872,0.033495035708457806,0.033495035708457806,0.04408194605881708,0.1783219177099781,0.1783857335924051,0.2734053446905279,0.08771929824561403,0.043859649122807015,0.1293103448275862,0.2016783058643341,0.1740550398826599,0.3736865520477295,0.7144907116889954,0.05005931481719017,0.08295438438653946,0.03192594647407532,0.11471668630838394,0.16954060271382332,0.37041792646050453,0.676111213862896,-0.029024261981248856,0.0759797622449696,0.02999462652951479,0.1111111111111111,0.1111111111111111,0.2
1910,go,"Dont set withHost on Docker client
Problem: Because of the unix socket reference, Windows breaks on rke up
Root cause: Vendor of docker/docker
Resolution: I was checking what was changed in vendor but it seems this setting is not used, as we configure Docker socket per host.",Fix Docker client initialization in tunnel.go.,Remove unused Docker socket option in tunnel.go,"""Fix Docker client initialization""",0.8517284989356995,0.8478135466575623,0.8546501994132996,0.0006837064900315666,4.6096835027979726e-05,0.0006837064900315666,0.08863725384722804,0.07636390507386571,0.09564502290182637,0.04662004662004662,0.023419203747072598,0.059431524547803614,0.2425081580877304,0.25155341625213623,0.012292223982512951,0.005796549376100302,0.003864181460812688,0.5758939385414124,0.009386052377521992,-0.2448127120733261,0.1910940557718277,-0.8599266828969121,-0.21403262251988053,-0.04937014984898269,0.5485579129308462,0.003338063135743141,0.10909090909090909,0.07692307692307693,0.10714285714285714
1911,go,"Do not parse docker version when validation is disabled
When IgnoreDockerVersion is set, do not try to parse its version number
Still retrieve docker info to check check fi docker is reachable
closes",Update Docker version check to ignore invalid versions.,Ignore Docker version check if specified,"""Refactored Docker version check logic""",0.872617244720459,0.8431504368782043,0.8628605604171753,0.003901362566745642,0.0016500869329814302,0.0009076727514388597,0.19094108943925725,0.11881326632843814,0.15512383183945608,0.06557377049180328,0.04966887417218543,0.04950495049504951,0.3777373135089874,0.18779945373535156,0.6042736768722534,0.4353359341621399,0.16734470427036285,0.017267955467104912,0.584723711013794,0.34711811505258083,0.12089865654706955,0.3399609327316284,0.060606539249420166,0.13029885664582253,0.01037545781582594,0.5489340052008629,0.14634146341463414,0.15789473684210525,0.15384615384615385
1922,go,"Provide IP for kube-proxy if cloudprovider is set
If cloudprovider is set (not empty), set the bind address because the node will not be able to retrieve it's IP address because the nodename could be set by the cloud provider (e.g. AWS and Openstack)",Add support for cloud provider-specific kube-proxy bind address.,Add bind address for kube-proxy when cloud provider is set,"""Update kube-proxy process for cloud provider bind address""",0.8797569870948792,0.8800668120384216,0.8982627987861633,0.0010559840159584796,0.001969601456115522,0.00251692653699686,0.18083888645976726,0.17621287625245138,0.21070783341111313,0.04950495049504951,0.09207920792079206,0.15548029556650247,0.9743092656135559,0.655745267868042,0.9714955687522888,0.8398930430412292,0.992731511592865,0.2840901017189026,0.9905269145965576,0.972133728209883,0.6015401296317577,0.9663673173636198,0.8338842643424869,0.9918953672749922,0.27881677728146315,0.9881699963007122,0.17543859649122806,0.14285714285714285,0.17241379310344826
1931,go,"Save cluster state to k8s on cert rotation
In addition to storing it on the disk","""Update certificates and save cluster state""",Refactor cluster state saving logic with retries and logging.,"""Update cluster state saving and certificate rotation""",0.8759170174598694,0.8772335052490234,0.8648389577865601,0.040631532210698235,0.048481692556785055,0.04605753373926282,0.28493319614137025,0.35117821428459856,0.2725251717592752,0.125,0.16924208977189112,0.16702977487291215,0.7777173519134521,0.7081219553947449,0.33178916573524475,0.047959670424461365,0.6808579564094543,0.6467832326889038,0.004558897577226162,0.7224061563611031,0.6575597636401653,0.3039498347789049,0.006611328572034836,0.6745610344223678,0.6406897711567581,0.0019730511121451855,0.2727272727272727,0.26086956521739124,0.16
1938,go,Permissions fix for etcd restore with custom uid/gid,"""Fix etcd permissions and remove unnecessary code""",Refactor etcd snapshot handling and permission fix container logic,"""Update etcd service: Fix permissions, add S3 backup, and refactor""",0.8878393173217773,0.8767451643943787,0.8810169100761414,0.04266331692956901,0.02627961710408444,0.05073552004225951,0.28895038741594287,0.28560112716602193,0.3251379833953173,0.12658227848101264,0.12195121951219512,0.3155006858710563,0.1623961627483368,0.04883618652820587,0.3732016086578369,0.05680716782808304,0.0020988883916288614,0.012311837635934353,0.0645613968372345,-0.4563383162021637,0.0026496760547161102,0.3440628722310066,-0.203825943171978,0.0019834510167129338,0.011735946871340275,0.03742247074842453,0.25,0.10526315789473685,0.1111111111111111
